stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000294008	9606.ENSP00000382628	SLX4	RBBP8	9606	0.794	0.0	0.0	0.0	0.054	0.071	0.5	0.587
9606.ENSP00000294008	9606.ENSP00000351185	SLX4	DNA2	9606	0.796	0.0	0.0	0.0	0.06	0.0	0.5	0.601
9606.ENSP00000294008	9606.ENSP00000383710	SLX4	FAAP20	9606	0.803	0.0	0.0	0.0	0.044	0.0	0.5	0.621
9606.ENSP00000294008	9606.ENSP00000325863	SLX4	MRE11	9606	0.806	0.057	0.0	0.0	0.067	0.292	0.5	0.474
9606.ENSP00000294008	9606.ENSP00000321636	SLX4	TOP3A	9606	0.818	0.094	0.0	0.0	0.096	0.0	0.5	0.608
9606.ENSP00000294008	9606.ENSP00000298139	SLX4	WRN	9606	0.826	0.0	0.0	0.0	0.074	0.071	0.5	0.643
9606.ENSP00000294008	9606.ENSP00000317039	SLX4	RMI1	9606	0.833	0.0	0.0	0.0	0.059	0.0	0.5	0.674
9606.ENSP00000294008	9606.ENSP00000310356	SLX4	RMI2	9606	0.834	0.0	0.0	0.0	0.049	0.0	0.5	0.68
9606.ENSP00000294008	9606.ENSP00000333283	SLX4	FAAP100	9606	0.846	0.0	0.0	0.0	0.083	0.0	0.5	0.692
9606.ENSP00000294008	9606.ENSP00000355506	SLX4	EXO1	9606	0.847	0.045	0.0	0.0	0.069	0.098	0.5	0.678
9606.ENSP00000294008	9606.ENSP00000493712	SLX4	RAD51	9606	0.853	0.042	0.0	0.0	0.049	0.0	0.5	0.716
9606.ENSP00000294008	9606.ENSP00000494957	SLX4	UBE2T	9606	0.853	0.0	0.0	0.0	0.047	0.0	0.5	0.717
9606.ENSP00000294008	9606.ENSP00000369497	SLX4	BRCA2	9606	0.879	0.0	0.0	0.0	0.0	0.0	0.5	0.768
9606.ENSP00000294008	9606.ENSP00000330875	SLX4	FANCF	9606	0.884	0.0	0.0	0.0	0.0	0.0	0.5	0.777
9606.ENSP00000294008	9606.ENSP00000466121	SLX4	FAAP24	9606	0.886	0.0	0.0	0.0	0.082	0.094	0.5	0.758
9606.ENSP00000294008	9606.ENSP00000336701	SLX4	RAD51C	9606	0.897	0.042	0.0	0.0	0.0	0.0	0.5	0.802
9606.ENSP00000294008	9606.ENSP00000367910	SLX4	FANCG	9606	0.9	0.0	0.0	0.0	0.149	0.0	0.5	0.785
9606.ENSP00000294008	9606.ENSP00000385021	SLX4	FANCL	9606	0.9	0.0	0.0	0.0	0.0	0.0	0.5	0.808
9606.ENSP00000294008	9606.ENSP00000498215	SLX4	FANCB	9606	0.901	0.0	0.0	0.0	0.049	0.0	0.5	0.809
9606.ENSP00000294008	9606.ENSP00000418960	SLX4	BRCA1	9606	0.905	0.0	0.0	0.0	0.067	0.439	0.5	0.681
9606.ENSP00000294008	9606.ENSP00000370653	SLX4	GEN1	9606	0.908	0.045	0.0	0.0	0.092	0.098	0.4	0.834
9606.ENSP00000294008	9606.ENSP00000373952	SLX4	FANCA	9606	0.935	0.0	0.0	0.0	0.079	0.0	0.5	0.87
9606.ENSP00000294008	9606.ENSP00000310842	SLX4	FANCI	9606	0.967	0.0	0.0	0.0	0.072	0.0	0.5	0.935
9606.ENSP00000294008	9606.ENSP00000307853	SLX4	MUS81	9606	0.999	0.0	0.0	0.0	0.111	0.992	0.4	0.999
9606.ENSP00000294008	9606.ENSP00000376952	SLX4	EME1	9606	0.999	0.0	0.0	0.0	0.083	0.783	0.4	0.998
9606.ENSP00000294008	9606.ENSP00000310520	SLX4	ERCC4	9606	0.999	0.0	0.0	0.0	0.105	0.943	0.5	0.996
9606.ENSP00000297431	9606.ENSP00000368358	ORC5	POLA1	9606	0.701	0.0	0.0	0.0	0.162	0.0	0.5	0.344
9606.ENSP00000297431	9606.ENSP00000376272	ORC5	RFC4	9606	0.703	0.0	0.0	0.0	0.514	0.0	0.0	0.414
9606.ENSP00000297431	9606.ENSP00000353793	ORC5	WDHD1	9606	0.716	0.0	0.0	0.0	0.588	0.069	0.0	0.319
9606.ENSP00000297431	9606.ENSP00000322570	ORC5	POLE	9606	0.724	0.0	0.0	0.0	0.18	0.0	0.5	0.381
9606.ENSP00000297431	9606.ENSP00000391090	ORC5	CHEK1	9606	0.735	0.0	0.0	0.0	0.218	0.0	0.5	0.376
9606.ENSP00000297431	9606.ENSP00000418915	ORC5	CDKN2A	9606	0.744	0.0	0.0	0.0	0.048	0.73	0.0	0.085
9606.ENSP00000297431	9606.ENSP00000303706	ORC5	CDC25A	9606	0.799	0.0	0.0	0.0	0.075	0.782	0.0	0.086
9606.ENSP00000297431	9606.ENSP00000413632	ORC5	MCMDC2	9606	0.804	0.0	0.0	0.0	0.356	0.512	0.0	0.429
9606.ENSP00000297431	9606.ENSP00000498784	ORC5	MCM8-2	9606	0.809	0.0	0.0	0.0	0.356	0.512	0.0	0.443
9606.ENSP00000297431	9606.ENSP00000484105	ORC5	PRIM2	9606	0.814	0.0	0.0	0.0	0.383	0.0	0.5	0.444
9606.ENSP00000297431	9606.ENSP00000350491	ORC5	PRIM1	9606	0.829	0.0	0.0	0.0	0.443	0.0	0.5	0.436
9606.ENSP00000297431	9606.ENSP00000418268	ORC5	MCM10	9606	0.856	0.0	0.0	0.0	0.146	0.205	0.5	0.626
9606.ENSP00000297431	9606.ENSP00000363017	ORC5	RPA2	9606	0.864	0.0	0.0	0.0	0.148	0.618	0.5	0.263
9606.ENSP00000297431	9606.ENSP00000368164	ORC5	MCM8	9606	0.903	0.0	0.0	0.0	0.379	0.512	0.5	0.435
9606.ENSP00000297431	9606.ENSP00000328174	ORC5	PIF1	9606	0.915	0.0	0.0	0.0	0.044	0.84	0.0	0.492
9606.ENSP00000297431	9606.ENSP00000314505	ORC5	MCM9	9606	0.928	0.0	0.0	0.0	0.227	0.841	0.0	0.462
9606.ENSP00000297431	9606.ENSP00000393139	ORC5	CDC7	9606	0.967	0.0	0.0	0.0	0.265	0.689	0.5	0.751
9606.ENSP00000297431	9606.ENSP00000405726	ORC5	CDC45	9606	0.974	0.0	0.0	0.0	0.142	0.816	0.5	0.717
9606.ENSP00000297431	9606.ENSP00000307288	ORC5	MCM7	9606	0.991	0.0	0.0	0.0	0.277	0.837	0.65	0.823
9606.ENSP00000297431	9606.ENSP00000480987	ORC5	MCM3	9606	0.997	0.0	0.0	0.0	0.582	0.913	0.65	0.822
9606.ENSP00000297431	9606.ENSP00000301019	ORC5	CDT1	9606	0.998	0.0	0.0	0.0	0.137	0.964	0.8	0.772
9606.ENSP00000297431	9606.ENSP00000360623	ORC5	ORC1	9606	0.999	0.0	0.0	0.0	0.232	0.997	0.9	0.968
9606.ENSP00000297431	9606.ENSP00000441953	ORC5	ORC4	9606	0.999	0.0	0.0	0.0	0.402	0.997	0.9	0.999
9606.ENSP00000298139	9606.ENSP00000376952	WRN	EME1	9606	0.707	0.0	0.0	0.0	0.062	0.049	0.5	0.422
9606.ENSP00000298139	9606.ENSP00000369411	WRN	RFC3	9606	0.71	0.0	0.0	0.0	0.108	0.159	0.5	0.319
9606.ENSP00000298139	9606.ENSP00000385021	WRN	FANCL	9606	0.724	0.0	0.0	0.0	0.086	0.0	0.0	0.711
9606.ENSP00000298139	9606.ENSP00000371321	WRN	RFC1	9606	0.726	0.0	0.0	0.0	0.225	0.3	0.4	0.258
9606.ENSP00000298139	9606.ENSP00000480186	WRN	POLD2	9606	0.73	0.0	0.0	0.0	0.072	0.112	0.4	0.518
9606.ENSP00000298139	9606.ENSP00000375809	WRN	ERCC2	9606	0.732	0.047	0.0	0.0	0.095	0.0	0.0	0.714
9606.ENSP00000298139	9606.ENSP00000379174	WRN	POLM	9606	0.734	0.0	0.0	0.0	0.054	0.0	0.0	0.731
9606.ENSP00000298139	9606.ENSP00000307004	WRN	APLF	9606	0.737	0.0	0.0	0.0	0.095	0.0	0.0	0.721
9606.ENSP00000298139	9606.ENSP00000352271	WRN	XRCC2	9606	0.741	0.0	0.0	0.0	0.121	0.0	0.5	0.458
9606.ENSP00000298139	9606.ENSP00000418915	WRN	CDKN2A	9606	0.747	0.0	0.0	0.0	0.047	0.292	0.4	0.449
9606.ENSP00000298139	9606.ENSP00000367910	WRN	FANCG	9606	0.751	0.0	0.0	0.0	0.06	0.0	0.0	0.746
9606.ENSP00000298139	9606.ENSP00000484288	WRN	LIG4	9606	0.751	0.042	0.0	0.0	0.122	0.1	0.0	0.71
9606.ENSP00000298139	9606.ENSP00000498881	WRN	ERCC5	9606	0.753	0.05	0.0	0.0	0.133	0.299	0.0	0.623
9606.ENSP00000298139	9606.ENSP00000364270	WRN	XPA	9606	0.756	0.0	0.0	0.0	0.043	0.0	0.0	0.756
9606.ENSP00000298139	9606.ENSP00000368100	WRN	RAD50	9606	0.756	0.052	0.0	0.0	0.113	0.263	0.5	0.334
9606.ENSP00000298139	9606.ENSP00000369145	WRN	APTX	9606	0.761	0.0	0.0	0.0	0.074	0.0	0.0	0.752
9606.ENSP00000298139	9606.ENSP00000466834	WRN	RAD51D-2	9606	0.769	0.042	0.0	0.0	0.064	0.434	0.0	0.599
9606.ENSP00000298139	9606.ENSP00000421491	WRN	XRCC4	9606	0.774	0.0	0.0	0.0	0.068	0.0	0.0	0.768
9606.ENSP00000298139	9606.ENSP00000367787	WRN	LIG3	9606	0.777	0.042	0.0	0.0	0.117	0.097	0.0	0.743
9606.ENSP00000298139	9606.ENSP00000322570	WRN	POLE	9606	0.782	0.0	0.0	0.0	0.2	0.114	0.4	0.548
9606.ENSP00000298139	9606.ENSP00000323099	WRN	ATRIP	9606	0.785	0.0	0.0	0.0	0.055	0.0	0.5	0.582
9606.ENSP00000298139	9606.ENSP00000371469	WRN	RAD1	9606	0.797	0.0	0.0	0.0	0.081	0.455	0.5	0.283
9606.ENSP00000298139	9606.ENSP00000330875	WRN	FANCF	9606	0.797	0.0	0.0	0.0	0.0	0.0	0.0	0.797
9606.ENSP00000298139	9606.ENSP00000347232	WRN	BLM	9606	0.802	0.0	0.0	0.16	0.126	0.292	0.5	0.358
9606.ENSP00000298139	9606.ENSP00000310842	WRN	FANCI	9606	0.805	0.0	0.0	0.0	0.115	0.0	0.0	0.789
9606.ENSP00000298139	9606.ENSP00000359181	WRN	POLL	9606	0.807	0.0	0.0	0.0	0.054	0.206	0.0	0.764
9606.ENSP00000298139	9606.ENSP00000323511	WRN	PNKP	9606	0.807	0.0	0.0	0.0	0.062	0.139	0.0	0.78
9606.ENSP00000298139	9606.ENSP00000376272	WRN	RFC4	9606	0.814	0.0	0.0	0.0	0.111	0.159	0.5	0.561
9606.ENSP00000298139	9606.ENSP00000434024	WRN	H2AX	9606	0.817	0.0	0.0	0.0	0.045	0.462	0.0	0.672
9606.ENSP00000298139	9606.ENSP00000372023	WRN	CHEK2	9606	0.824	0.0	0.0	0.0	0.102	0.451	0.0	0.671
9606.ENSP00000298139	9606.ENSP00000373952	WRN	FANCA	9606	0.831	0.0	0.0	0.0	0.062	0.0	0.0	0.827
9606.ENSP00000298139	9606.ENSP00000370653	WRN	GEN1	9606	0.847	0.05	0.0	0.0	0.143	0.298	0.4	0.623
9606.ENSP00000298139	9606.ENSP00000312995	WRN	CLSPN	9606	0.848	0.0	0.0	0.0	0.414	0.522	0.0	0.501
9606.ENSP00000298139	9606.ENSP00000371475	WRN	TP53BP1	9606	0.849	0.0	0.0	0.0	0.076	0.523	0.0	0.686
9606.ENSP00000298139	9606.ENSP00000450607	WRN	TIMELESS	9606	0.85	0.0	0.0	0.0	0.211	0.603	0.0	0.56
9606.ENSP00000298139	9606.ENSP00000365588	WRN	MDC1	9606	0.859	0.0	0.0	0.0	0.106	0.478	0.0	0.723
9606.ENSP00000298139	9606.ENSP00000419881	WRN	RAD51B	9606	0.861	0.042	0.0	0.0	0.064	0.434	0.5	0.537
9606.ENSP00000298139	9606.ENSP00000310520	WRN	ERCC4	9606	0.863	0.0	0.0	0.0	0.068	0.426	0.4	0.624
9606.ENSP00000298139	9606.ENSP00000336701	WRN	RAD51C	9606	0.864	0.042	0.0	0.0	0.089	0.347	0.5	0.597
9606.ENSP00000298139	9606.ENSP00000311360	WRN	RAD9A	9606	0.869	0.0	0.0	0.0	0.063	0.354	0.5	0.619
9606.ENSP00000298139	9606.ENSP00000391090	WRN	CHEK1	9606	0.87	0.0	0.0	0.0	0.129	0.268	0.5	0.641
9606.ENSP00000298139	9606.ENSP00000382628	WRN	RBBP8	9606	0.873	0.0	0.0	0.0	0.076	0.048	0.5	0.746
9606.ENSP00000298139	9606.ENSP00000349823	WRN	SMARCAL1	9606	0.877	0.048	0.0	0.0	0.098	0.313	0.0	0.816
9606.ENSP00000298139	9606.ENSP00000466399	WRN	RAD51D	9606	0.879	0.042	0.0	0.0	0.064	0.434	0.5	0.599
9606.ENSP00000298139	9606.ENSP00000310356	WRN	RMI2	9606	0.887	0.0	0.0	0.0	0.062	0.0	0.5	0.78
9606.ENSP00000298139	9606.ENSP00000369497	WRN	BRCA2	9606	0.888	0.0	0.0	0.0	0.142	0.0	0.5	0.761
9606.ENSP00000298139	9606.ENSP00000328174	WRN	PIF1	9606	0.891	0.087	0.0	0.0	0.073	0.417	0.0	0.806
9606.ENSP00000298139	9606.ENSP00000426191	WRN	RAD17	9606	0.899	0.0	0.0	0.0	0.155	0.413	0.5	0.643
9606.ENSP00000298139	9606.ENSP00000472445	WRN	POLD1	9606	0.901	0.0	0.0	0.0	0.206	0.114	0.4	0.793
9606.ENSP00000298139	9606.ENSP00000368458	WRN	PCNA	9606	0.912	0.07	0.0	0.0	0.154	0.758	0.4	0.348
9606.ENSP00000298139	9606.ENSP00000355759	WRN	PARP1	9606	0.915	0.0	0.0	0.0	0.049	0.521	0.0	0.828
9606.ENSP00000298139	9606.ENSP00000369335	WRN	FBH1	9606	0.924	0.107	0.0	0.0	0.116	0.747	0.0	0.667
9606.ENSP00000298139	9606.ENSP00000325863	WRN	MRE11	9606	0.945	0.054	0.0	0.0	0.168	0.508	0.5	0.763
9606.ENSP00000298139	9606.ENSP00000451974	WRN	XRCC3	9606	0.964	0.042	0.0	0.0	0.064	0.605	0.5	0.829
9606.ENSP00000298139	9606.ENSP00000307853	WRN	MUS81	9606	0.966	0.0	0.0	0.0	0.069	0.751	0.5	0.744
9606.ENSP00000298139	9606.ENSP00000343741	WRN	ATR	9606	0.966	0.0	0.0	0.0	0.227	0.796	0.5	0.623
9606.ENSP00000298139	9606.ENSP00000317039	WRN	RMI1	9606	0.971	0.0	0.0	0.0	0.08	0.405	0.5	0.909
9606.ENSP00000298139	9606.ENSP00000313420	WRN	PRKDC	9606	0.978	0.0	0.0	0.0	0.098	0.308	0.0	0.968
9606.ENSP00000298139	9606.ENSP00000418960	WRN	BRCA1	9606	0.983	0.0	0.0	0.0	0.079	0.702	0.5	0.891
9606.ENSP00000298139	9606.ENSP00000375978	WRN	XRCC5	9606	0.993	0.0	0.0	0.0	0.055	0.865	0.0	0.953
9606.ENSP00000298139	9606.ENSP00000493712	WRN	RAD51	9606	0.993	0.042	0.0	0.0	0.09	0.657	0.5	0.965
9606.ENSP00000298139	9606.ENSP00000321636	WRN	TOP3A	9606	0.996	0.052	0.0	0.0	0.086	0.909	0.5	0.928
9606.ENSP00000298139	9606.ENSP00000351284	WRN	RAD52	9606	0.996	0.0	0.0	0.0	0.063	0.766	0.5	0.969
9606.ENSP00000298139	9606.ENSP00000352257	WRN	XRCC6	9606	0.998	0.0	0.0	0.0	0.072	0.939	0.0	0.982
9606.ENSP00000298139	9606.ENSP00000363017	WRN	RPA2	9606	0.998	0.0	0.0	0.0	0.076	0.994	0.5	0.498
9606.ENSP00000298139	9606.ENSP00000305480	WRN	FEN1	9606	0.998	0.05	0.0	0.0	0.133	0.81	0.0	0.991
9606.ENSP00000298139	9606.ENSP00000355506	WRN	EXO1	9606	0.998	0.05	0.0	0.0	0.323	0.585	0.7	0.985
9606.ENSP00000298139	9606.ENSP00000351185	WRN	DNA2	9606	0.999	0.0	0.0	0.0	0.281	0.372	0.9	0.993
9606.ENSP00000298288	9606.ENSP00000322570	LRR1	POLE	9606	0.814	0.0	0.0	0.0	0.107	0.8	0.0	0.044
9606.ENSP00000298288	9606.ENSP00000401018	LRR1	GINS3	9606	0.867	0.0	0.0	0.0	0.127	0.8	0.0	0.301
9606.ENSP00000298288	9606.ENSP00000312995	LRR1	CLSPN	9606	0.889	0.0	0.0	0.0	0.165	0.8	0.0	0.389
9606.ENSP00000298288	9606.ENSP00000450607	LRR1	TIMELESS	9606	0.891	0.0	0.0	0.0	0.097	0.8	0.0	0.448
9606.ENSP00000298288	9606.ENSP00000405726	LRR1	CDC45	9606	0.905	0.0	0.0	0.0	0.218	0.801	0.0	0.44
9606.ENSP00000298288	9606.ENSP00000480987	LRR1	MCM3	9606	0.932	0.0	0.0	0.0	0.289	0.8	0.0	0.562
9606.ENSP00000298288	9606.ENSP00000353793	LRR1	WDHD1	9606	0.935	0.0	0.0	0.0	0.298	0.8	0.0	0.578
9606.ENSP00000298288	9606.ENSP00000307288	LRR1	MCM7	9606	0.947	0.0	0.0	0.0	0.192	0.852	0.0	0.593
9606.ENSP00000298288	9606.ENSP00000478121	LRR1	ELOC	9606	0.989	0.0	0.0	0.0	0.067	0.928	0.4	0.774
9606.ENSP00000298288	9606.ENSP00000414095	LRR1	CUL2	9606	0.996	0.0	0.0	0.0	0.059	0.971	0.4	0.818
9606.ENSP00000300145	9606.ENSP00000382218	ATP23	ZSWIM7	9606	0.9	0.0	0.0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000300145	9606.ENSP00000310008	ATP23	SWSAP1	9606	0.9	0.0	0.0	0.0	0.044	0.0	0.9	0.0
9606.ENSP00000300145	9606.ENSP00000472445	ATP23	POLD1	9606	0.9	0.0	0.0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000300145	9606.ENSP00000360682	ATP23	PAXX	9606	0.9	0.0	0.0	0.0	0.047	0.0	0.9	0.0
9606.ENSP00000300145	9606.ENSP00000398824	ATP23	PHF21A	9606	0.902	0.0	0.0	0.0	0.055	0.0	0.9	0.054
9606.ENSP00000300145	9606.ENSP00000359300	ATP23	CETN2	9606	0.902	0.0	0.0	0.0	0.055	0.0	0.9	0.047
9606.ENSP00000300145	9606.ENSP00000383042	ATP23	KDM1A	9606	0.905	0.0	0.0	0.0	0.095	0.0	0.9	0.0
9606.ENSP00000300145	9606.ENSP00000349313	ATP23	NHEJ1	9606	0.905	0.0	0.0	0.0	0.047	0.0	0.9	0.09
9606.ENSP00000300145	9606.ENSP00000350708	ATP23	RAD23B	9606	0.905	0.0	0.0	0.0	0.071	0.0	0.9	0.068
9606.ENSP00000300145	9606.ENSP00000484288	ATP23	LIG4	9606	0.906	0.0	0.0	0.0	0.082	0.0	0.9	0.063
9606.ENSP00000300145	9606.ENSP00000310520	ATP23	ERCC4	9606	0.909	0.0	0.0	0.0	0.0	0.0	0.9	0.131
9606.ENSP00000300145	9606.ENSP00000313420	ATP23	PRKDC	9606	0.91	0.0	0.0	0.0	0.0	0.0	0.9	0.146
9606.ENSP00000300145	9606.ENSP00000498881	ATP23	ERCC5	9606	0.912	0.0	0.0	0.0	0.0	0.0	0.9	0.159
9606.ENSP00000300145	9606.ENSP00000375978	ATP23	XRCC5	9606	0.913	0.0	0.0	0.0	0.0	0.0	0.9	0.17
9606.ENSP00000300145	9606.ENSP00000421491	ATP23	XRCC4	9606	0.914	0.0	0.0	0.0	0.044	0.0	0.9	0.175
9606.ENSP00000300145	9606.ENSP00000367527	ATP23	DCLRE1C	9606	0.922	0.0	0.0	0.0	0.0	0.0	0.9	0.254
9606.ENSP00000300145	9606.ENSP00000352257	ATP23	XRCC6	9606	0.941	0.0	0.0	0.0	0.044	0.292	0.9	0.238
9606.ENSP00000301019	9606.ENSP00000376272	CDT1	RFC4	9606	0.706	0.0	0.0	0.0	0.369	0.092	0.0	0.527
9606.ENSP00000301019	9606.ENSP00000312995	CDT1	CLSPN	9606	0.722	0.0	0.0	0.0	0.381	0.0	0.0	0.57
9606.ENSP00000301019	9606.ENSP00000493712	CDT1	RAD51	9606	0.724	0.0	0.0	0.0	0.492	0.0	0.0	0.478
9606.ENSP00000301019	9606.ENSP00000369411	CDT1	RFC3	9606	0.73	0.0	0.0	0.0	0.449	0.092	0.0	0.504
9606.ENSP00000301019	9606.ENSP00000472445	CDT1	POLD1	9606	0.746	0.0	0.0	0.0	0.48	0.0	0.0	0.531
9606.ENSP00000301019	9606.ENSP00000303706	CDT1	CDC25A	9606	0.748	0.0	0.0	0.0	0.53	0.0	0.0	0.486
9606.ENSP00000301019	9606.ENSP00000450607	CDT1	TIMELESS	9606	0.753	0.0	0.0	0.0	0.447	0.071	0.0	0.558
9606.ENSP00000301019	9606.ENSP00000484105	CDT1	PRIM2	9606	0.779	0.0	0.0	0.0	0.582	0.071	0.0	0.477
9606.ENSP00000301019	9606.ENSP00000482313	CDT1	RECQL4	9606	0.792	0.0	0.0	0.0	0.605	0.0	0.0	0.494
9606.ENSP00000301019	9606.ENSP00000313171	CDT1	ATAD5	9606	0.801	0.0	0.0	0.0	0.715	0.065	0.0	0.314
9606.ENSP00000301019	9606.ENSP00000305480	CDT1	FEN1	9606	0.804	0.0	0.0	0.0	0.527	0.0	0.0	0.602
9606.ENSP00000301019	9606.ENSP00000353098	CDT1	MCMBP	9606	0.805	0.0	0.0	0.0	0.583	0.0	0.0	0.551
9606.ENSP00000301019	9606.ENSP00000345571	CDT1	E2F1	9606	0.833	0.0	0.0	0.0	0.366	0.0	0.5	0.515
9606.ENSP00000301019	9606.ENSP00000413632	CDT1	MCMDC2	9606	0.866	0.0	0.0	0.0	0.536	0.62	0.0	0.303
9606.ENSP00000301019	9606.ENSP00000355506	CDT1	EXO1	9606	0.87	0.0	0.0	0.0	0.768	0.0	0.0	0.465
9606.ENSP00000301019	9606.ENSP00000353793	CDT1	WDHD1	9606	0.874	0.0	0.0	0.0	0.552	0.0	0.0	0.732
9606.ENSP00000301019	9606.ENSP00000401018	CDT1	GINS3	9606	0.878	0.0	0.0	0.0	0.383	0.0	0.0	0.81
9606.ENSP00000301019	9606.ENSP00000353770	CDT1	RRM2	9606	0.899	0.0	0.0	0.0	0.743	0.0	0.0	0.622
9606.ENSP00000301019	9606.ENSP00000391090	CDT1	CHEK1	9606	0.934	0.0	0.0	0.0	0.654	0.0	0.0	0.818
9606.ENSP00000301019	9606.ENSP00000393139	CDT1	CDC7	9606	0.948	0.0	0.0	0.0	0.21	0.0	0.5	0.879
9606.ENSP00000301019	9606.ENSP00000498784	CDT1	MCM8-2	9606	0.948	0.0	0.0	0.0	0.536	0.62	0.0	0.732
9606.ENSP00000301019	9606.ENSP00000378699	CDT1	CDK1	9606	0.967	0.0	0.0	0.0	0.493	0.837	0.0	0.634
9606.ENSP00000301019	9606.ENSP00000368164	CDT1	MCM8	9606	0.975	0.0	0.0	0.0	0.583	0.62	0.5	0.721
9606.ENSP00000301019	9606.ENSP00000481380	CDT1	CCNA2	9606	0.989	0.0	0.0	0.0	0.605	0.851	0.4	0.737
9606.ENSP00000301019	9606.ENSP00000314505	CDT1	MCM9	9606	0.992	0.0	0.0	0.0	0.69	0.843	0.0	0.849
9606.ENSP00000301019	9606.ENSP00000405726	CDT1	CDC45	9606	0.994	0.0	0.0	0.0	0.862	0.0	0.0	0.963
9606.ENSP00000301019	9606.ENSP00000368458	CDT1	PCNA	9606	0.995	0.0	0.0	0.0	0.508	0.988	0.0	0.268
9606.ENSP00000301019	9606.ENSP00000418268	CDT1	MCM10	9606	0.997	0.0	0.0	0.0	0.889	0.136	0.5	0.945
9606.ENSP00000301019	9606.ENSP00000355958	CDT1	DTL	9606	0.998	0.0	0.0	0.0	0.688	0.748	0.0	0.979
9606.ENSP00000301019	9606.ENSP00000360623	CDT1	ORC1	9606	0.999	0.0	0.0	0.0	0.901	0.997	0.5	0.692
9606.ENSP00000301019	9606.ENSP00000441953	CDT1	ORC4	9606	0.999	0.0	0.0	0.0	0.099	0.966	0.8	0.929
9606.ENSP00000301019	9606.ENSP00000307288	CDT1	MCM7	9606	0.999	0.0	0.0	0.0	0.884	0.971	0.5	0.981
9606.ENSP00000301019	9606.ENSP00000480987	CDT1	MCM3	9606	0.999	0.0	0.0	0.0	0.869	0.964	0.5	0.935
9606.ENSP00000303706	9606.ENSP00000355506	CDC25A	EXO1	9606	0.705	0.0	0.0	0.0	0.567	0.0	0.0	0.348
9606.ENSP00000303706	9606.ENSP00000360623	CDC25A	ORC1	9606	0.735	0.0	0.0	0.0	0.661	0.0	0.0	0.251
9606.ENSP00000303706	9606.ENSP00000393139	CDC25A	CDC7	9606	0.737	0.0	0.0	0.0	0.197	0.071	0.0	0.675
9606.ENSP00000303706	9606.ENSP00000355958	CDC25A	DTL	9606	0.755	0.0	0.0	0.0	0.663	0.0	0.0	0.302
9606.ENSP00000303706	9606.ENSP00000323099	CDC25A	ATRIP	9606	0.76	0.0	0.0	0.0	0.08	0.0	0.5	0.521
9606.ENSP00000303706	9606.ENSP00000434024	CDC25A	H2AX	9606	0.766	0.0	0.0	0.0	0.229	0.052	0.0	0.706
9606.ENSP00000303706	9606.ENSP00000312995	CDC25A	CLSPN	9606	0.818	0.0	0.0	0.0	0.275	0.0	0.0	0.76
9606.ENSP00000303706	9606.ENSP00000384849	CDC25A	CDKN1A	9606	0.847	0.0	0.0	0.0	0.11	0.115	0.5	0.657
9606.ENSP00000303706	9606.ENSP00000418268	CDC25A	MCM10	9606	0.85	0.0	0.0	0.0	0.788	0.0	0.0	0.321
9606.ENSP00000303706	9606.ENSP00000343741	CDC25A	ATR	9606	0.86	0.0	0.0	0.0	0.0	0.179	0.5	0.687
9606.ENSP00000303706	9606.ENSP00000345571	CDC25A	E2F1	9606	0.907	0.0	0.0	0.0	0.284	0.0	0.5	0.762
9606.ENSP00000303706	9606.ENSP00000418960	CDC25A	BRCA1	9606	0.929	0.0	0.0	0.0	0.236	0.0	0.0	0.911
9606.ENSP00000303706	9606.ENSP00000481380	CDC25A	CCNA2	9606	0.934	0.0	0.0	0.0	0.515	0.079	0.5	0.741
9606.ENSP00000303706	9606.ENSP00000405726	CDC25A	CDC45	9606	0.949	0.0	0.0	0.0	0.532	0.0	0.0	0.896
9606.ENSP00000303706	9606.ENSP00000429089	CDC25A	CCNE2	9606	0.984	0.0	0.0	0.0	0.385	0.097	0.9	0.759
9606.ENSP00000303706	9606.ENSP00000378699	CDC25A	CDK1	9606	0.993	0.0	0.0	0.0	0.41	0.326	0.9	0.858
9606.ENSP00000303706	9606.ENSP00000372023	CDC25A	CHEK2	9606	0.998	0.0	0.0	0.0	0.16	0.849	0.75	0.949
9606.ENSP00000303706	9606.ENSP00000391090	CDC25A	CHEK1	9606	0.999	0.0	0.0	0.0	0.473	0.903	0.9	0.944
9606.ENSP00000305480	9606.ENSP00000350708	FEN1	RAD23B	9606	0.7	0.0	0.0	0.0	0.14	0.053	0.0	0.661
9606.ENSP00000305480	9606.ENSP00000484288	FEN1	LIG4	9606	0.701	0.044	0.0	0.0	0.152	0.125	0.0	0.628
9606.ENSP00000305480	9606.ENSP00000360623	FEN1	ORC1	9606	0.703	0.091	0.0	0.0	0.555	0.0	0.0	0.324
9606.ENSP00000305480	9606.ENSP00000466399	FEN1	RAD51D	9606	0.704	0.057	0.0	0.0	0.157	0.407	0.0	0.447
9606.ENSP00000305480	9606.ENSP00000418960	FEN1	BRCA1	9606	0.704	0.0	0.0	0.0	0.241	0.0	0.0	0.626
9606.ENSP00000305480	9606.ENSP00000343741	FEN1	ATR	9606	0.717	0.0	0.0	0.0	0.074	0.29	0.0	0.604
